#EXPORTTYPE:DATA ALL
#FILE:VKI_P50_20K_50ml+20ml_01.ngb-ds3
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:Sample
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F3
#PROJECT:ReChar
#DATE/TIME:17.05.2023 12:02
#CORR. FILE:Baseline_20K_TGA_01.ngb-bs3
#TEMPCAL:calib_20Kmin_TGA_20ml+50ml_2022.ngb-ts3
#SENSITIVITY:calib_20Kmin_cp_20ml+50ml_2022.ngb-es3
#LABORATORY:VKI
#OPERATOR:Gertjan
#REMARK:20K/min TGA determination withOUT lid  May 2023.   P50 campaign
#SAMPLE:P50
#SAMPLE MASS /mg:32.966
#MATERIAL:blank
#REFERENCE:empty
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Pt-Rh+Al2O3
#SAMPLE CRUCIBLE MASS /mg:0.0
#REFERENCE CRUCIBLE MASS /mg:297.556
#DSC RANGE /�V:5000
#TG RANGE /mg:35000
#TAU-R:---
#CORR. CODE:020
#EXO:-1
#RANGE:27�C....1100�C/0.0....20.0K/min
#SEGMENT:S1-3/3
#SEG. 1:27�C/00:20/27�C
#SEG. 2:27�C/20.0(K/min)/1100�C
#SEG. 3:1100�C/00:20/1100�C

##Temp./�C;Time/min;DSC/(mW/mg);Mass/%;Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
  26.84700; 1.74000; 6.038657e-003;100.09100;20.00000;1.15359;1
  26.85300; 1.74500; 6.138959e-003;100.09100;20.00000;1.15359;1
  26.84900; 1.75000; 6.138964e-003;100.09404;20.00000;1.15359;1
  26.87500; 1.75500; 6.118871e-003;100.09404;20.00000;1.15359;1
  26.86500; 1.76000; 6.098821e-003;100.09404;20.00000;1.15359;1
  26.87800; 1.76500; 6.158991e-003;100.09404;20.00000;1.15359;1
  26.87000; 1.77000; 6.259309e-003;100.09404;20.00000;1.15359;1
  26.86800; 1.77500; 6.299436e-003;100.09404;20.00000;1.15359;1
  26.88200; 1.78000; 6.299418e-003;100.09404;20.00000;1.15360;1
  26.87800; 1.78500; 6.239238e-003;100.09404;20.00000;1.15359;1
  26.88100; 1.79000; 6.219172e-003;100.09707;20.00000;1.15359;1
  26.88800; 1.79500; 6.239226e-003;100.09707;20.00000;1.15360;1
  26.88000; 1.80000; 6.279359e-003;100.09707;20.00000;1.15359;1
  26.89000; 1.80500; 6.319470e-003;100.09707;20.00000;1.15360;1
  26.88800; 1.81000; 6.399720e-003;100.09707;20.00000;1.15360;1
  26.90200; 1.81500; 6.439826e-003;100.09707;20.00000;1.15360;1
  26.89900; 1.82000; 6.419767e-003;100.09707;20.00000;1.15360;1
  26.91100; 1.82500; 6.459876e-003;100.09707;20.00000;1.15360;1
  26.92400; 1.83000; 6.499982e-003;100.09707;20.00000;1.15360;1
  26.93000; 1.83500; 6.680529e-003;100.10314;20.00000;1.15361;1
  26.91000; 1.84000; 6.720679e-003;100.10314;20.00000;1.15360;1
  26.91300; 1.84500; 6.740737e-003;100.10314;20.00000;1.15360;1
  26.91900; 1.85000; 6.740729e-003;100.10314;20.00000;1.15360;1
  26.93100; 1.85500; 6.720652e-003;100.10314;20.00000;1.15361;1
  26.93900; 1.86000; 6.700579e-003;100.10314;20.00000;1.15361;1
  26.93600; 1.86500; 6.760768e-003;100.10314;20.00000;1.15361;1
  26.94000; 1.87000; 6.740701e-003;100.10314;20.00000;1.15361;1
  26.94700; 1.87500; 6.820938e-003;100.10314;20.00000;1.15361;1
  26.93500; 1.88000; 6.921262e-003;100.10314;20.00000;1.15361;1
  26.94000; 1.88500; 7.001501e-003;100.10314;20.00000;1.15361;1
  26.95100; 1.89000; 7.001486e-003;100.10314;20.00000;1.15361;1
  26.94800; 1.89500; 7.021552e-003;100.10314;20.00000;1.15361;1
  26.96200; 1.90000; 7.081717e-003;100.10314;20.00000;1.15361;1
  26.96200; 1.90500; 7.141901e-003;100.10314;20.00000;1.15361;1
  26.97200; 1.91000; 7.061641e-003;100.10920;20.00000;1.15362;1
  26.96500; 1.91500; 7.101774e-003;100.10920;20.00000;1.15361;1
  26.97700; 1.92000; 7.141880e-003;100.10920;20.00000;1.15362;1
  26.98500; 1.92500; 7.181991e-003;100.10314;20.00000;1.15362;1
  26.96300; 1.93000; 7.161961e-003;100.10314;20.00000;1.15361;1
  26.97800; 1.93500; 7.182001e-003;100.10314;20.00000;1.15362;1
  26.99100; 1.94000; 7.181983e-003;100.10314;20.00000;1.15362;1
  26.99100; 1.94500; 7.181983e-003;100.10314;20.00000;1.15362;1
  26.99500; 1.95000; 7.181977e-003;100.10314;20.00000;1.15362;1
  26.99100; 1.95500; 7.202044e-003;100.10314;20.00000;1.15362;1
  26.99500; 1.96000; 7.242161e-003;100.10314;20.00000;1.15362;1
  27.00000; 1.96500; 7.302337e-003;100.10314;20.00000;1.15362;1
  26.99700; 1.97000; 7.342465e-003;100.10314;20.00000;1.15362;1
  27.01200; 1.97500; 7.322382e-003;100.10314;20.00000;1.15363;1
  27.01800; 1.98000; 7.382557e-003;100.10314;20.00000;1.15363;1
  27.02000; 1.98500; 7.442738e-003;100.10314;20.00000;1.15363;1
  27.03500; 1.99000; 7.482838e-003;100.10314;20.00000;1.15363;1
  27.01000; 1.99500; 7.482875e-003;100.10314;20.00000;1.15362;1
  27.03200; 2.00000; 7.543026e-003;100.10314;20.00000;1.15363;1
  27.03500; 2.00500; 7.543022e-003;100.10314;20.00000;1.15363;1
  27.04000; 2.01000; 7.522952e-003;100.10314;20.00000;1.15363;1
  27.04900; 2.01500; 7.563062e-003;100.10314;20.00000;1.15363;1
  27.04900; 2.02000; 7.663367e-003;100.10314;20.00000;1.15363;1
  27.04600; 2.02500; 7.723556e-003;100.10314;20.00000;1.15363;1
  27.05700; 2.03000; 7.763661e-003;100.10920;20.00000;1.15364;1
  27.05700; 2.03500; 7.884028e-003;100.10920;20.00000;1.15364;1
  27.06100; 2.04000; 7.924143e-003;100.10920;20.00000;1.15364;1
  27.07200; 2.04500; 8.044493e-003;100.10920;20.00000;1.15364;1
  27.06300; 2.05000; 8.024446e-003;100.10920;20.00000;1.15364;1
  27.07200; 2.05500; 7.984310e-003;100.10920;20.00000;1.15364;1
  27.07800; 2.06000; 7.944178e-003;100.10920;20.00000;1.15364;1
  27.08700; 2.06500; 7.984285e-003;100.10920;20.00000;1.15364;1
  27.09000; 2.07000; 8.024402e-003;100.10920;20.00000;1.15364;1
  27.10700; 2.07500; 8.064497e-003;100.10920;20.00000;1.15365;1
  27.09100; 2.08000; 8.124706e-003;100.10920;20.00000;1.15364;1
  27.10200; 2.08500; 8.184871e-003;100.10920;20.00000;1.15365;1
  27.10700; 2.09000; 8.164802e-003;100.10920;20.00000;1.15365;1
  27.10100; 2.09500; 8.204934e-003;100.10920;20.00000;1.15365;1
  27.12500; 2.10000; 8.184834e-003;100.10920;20.00000;1.15365;1
  27.12200; 2.10500; 8.164777e-003;100.10920;20.00000;1.15365;1
  27.12400; 2.11000; 8.245018e-003;100.10920;20.00000;1.15365;1
  27.13300; 2.11500; 8.285124e-003;100.10920;20.00000;1.15365;1
  27.13600; 2.12000; 8.345303e-003;100.10920;20.00000;1.15365;1
  27.13400; 2.12500; 8.325244e-003;100.11527;20.00000;1.15365;1
  27.14100; 2.13000; 8.325233e-003;100.11527;20.00000;1.15365;1
  27.13800; 2.13500; 8.305178e-003;100.10920;20.00000;1.15365;1
  27.14700; 2.14000; 8.305162e-003;100.10920;20.00000;1.15366;1
  27.15900; 2.14500; 8.305142e-003;100.10920;20.00000;1.15366;1
  27.16400; 2.15000; 8.325195e-003;100.10920;20.00000;1.15366;1
  27.15500; 2.15500; 8.325210e-003;100.10920;20.00000;1.15366;1
  27.16400; 2.16000; 8.325195e-003;100.10920;20.00000;1.15366;1
  27.17600; 2.16500; 8.285054e-003;100.10920;20.00000;1.15366;1
  27.17000; 2.17000; 8.224882e-003;100.10920;20.00000;1.15366;1
  27.18500; 2.17500; 8.244917e-003;100.10920;20.00000;1.15366;1
  27.18400; 2.18000; 8.264980e-003;100.10920;20.00000;1.15366;1
  27.19000; 2.18500; 8.264971e-003;100.10920;20.00000;1.15367;1
  27.18400; 2.19000; 8.325162e-003;100.10920;20.00000;1.15366;1
  27.19300; 2.19500; 8.425450e-003;100.10920;20.00000;1.15367;1
  27.18600; 2.20000; 8.485643e-003;100.10920;20.00000;1.15367;1
  27.20000; 2.20500; 8.545801e-003;100.11527;20.00000;1.15367;1
  27.21100; 2.21000; 8.626025e-003;100.11527;20.00000;1.15367;1
  27.20800; 2.21500; 8.746393e-003;100.11527;20.00000;1.15367;1
  27.19900; 2.22000; 8.726348e-003;100.11527;20.00000;1.15367;1
  27.22500; 2.22500; 8.686182e-003;100.11527;20.00000;1.15367;1
  27.21300; 2.23000; 8.686203e-003;100.11527;20.00000;1.15367;1
  27.21100; 2.23500; 8.666146e-003;100.11527;20.00000;1.15367;1
  27.22900; 2.24000; 8.706236e-003;100.11527;20.00000;1.15367;1
  27.21400; 2.24500; 8.726323e-003;100.11527;20.00000;1.15367;1
  27.22000; 2.25000; 8.706252e-003;100.11830;20.00000;1.15367;1
  27.22500; 2.25500; 8.746364e-003;100.11830;20.00000;1.15367;1
  27.21700; 2.26000; 8.846680e-003;100.11830;20.00000;1.15367;1
  27.23700; 2.26500; 8.886765e-003;100.11830;20.00000;1.15368;1
  27.24500; 2.27000; 8.926872e-003;100.11830;20.00000;1.15368;1
  27.26300; 2.27500; 8.886720e-003;100.11830;20.00000;1.15368;1
  27.26400; 2.28000; 8.906778e-003;100.11830;20.00000;1.15368;1
  27.27000; 2.28500; 8.987009e-003;100.11830;20.00000;1.15368;1
  27.26700; 2.29000; 9.007075e-003;100.11830;20.00000;1.15368;1
  27.27600; 2.29500; 9.107359e-003;100.11830;20.00000;1.15369;1
  27.27800; 2.30000; 9.147477e-003;100.11830;20.00000;1.15369;1
  27.27200; 2.30500; 9.167547e-003;100.11830;20.00000;1.15368;1
  27.29300; 2.31000; 9.207630e-003;100.12134;20.00000;1.15369;1
  27.28500; 2.31500; 9.187584e-003;100.12134;20.00000;1.15369;1
  27.29100; 2.32000; 9.147453e-003;100.12134;20.00000;1.15369;1
  27.30200; 2.32500; 9.227673e-003;100.12134;20.00000;1.15369;1
  27.29600; 2.33000; 9.287865e-003;100.12134;20.00000;1.15369;1
  27.30100; 2.33500; 9.327976e-003;100.12134;20.00000;1.15369;1
  27.30700; 2.34000; 9.388146e-003;100.12134;20.00000;1.15369;1
  27.30700; 2.34500; 9.368086e-003;100.12134;20.00000;1.15369;1
  27.30700; 2.35000; 9.388146e-003;100.12134;20.00000;1.15369;1
  27.31000; 2.35500; 9.468380e-003;100.12134;20.00000;1.15369;1
  27.33200; 2.36000; 9.488399e-003;100.12134;20.00000;1.15370;1
  27.33200; 2.36500; 9.508459e-003;100.12134;20.00000;1.15370;1
  27.33400; 2.37000; 9.528515e-003;100.12134;20.00000;1.15370;1
  27.33400; 2.37500; 9.468335e-003;100.12134;20.00000;1.15370;1
  27.33400; 2.38000; 9.488395e-003;100.12134;20.00000;1.15370;1
  27.34800; 2.38500; 9.548549e-003;100.12134;20.00000;1.15370;1
  27.33300; 2.39000; 9.608757e-003;100.11527;20.00000;1.15370;1
  27.35000; 2.39500; 9.568605e-003;100.11527;20.00000;1.15370;1
  27.35500; 2.40000; 9.508416e-003;100.11830;20.00000;1.15370;1
  27.35100; 2.40500; 9.428183e-003;100.11830;20.00000;1.15370;1
  27.36400; 2.41000; 9.388040e-003;100.11830;20.00000;1.15371;1
  27.37300; 2.41500; 9.408082e-003;100.11830;20.00000;1.15371;1
  27.36800; 2.42000; 9.428152e-003;100.11830;20.00000;1.15371;1
  27.36800; 2.42500; 9.468272e-003;100.11830;20.00000;1.15371;1
  27.37700; 2.43000; 9.468255e-003;100.11830;20.00000;1.15371;1
  27.37900; 2.43500; 9.448191e-003;100.11830;20.00000;1.15371;1
  27.37900; 2.44000; 9.468251e-003;100.11830;20.00000;1.15371;1
  27.38400; 2.44500; 9.508361e-003;100.11830;20.00000;1.15371;1
  27.39000; 2.45000; 9.508350e-003;100.11830;20.00000;1.15371;1
  27.39900; 2.45500; 9.588572e-003;100.11830;20.00000;1.15371;1
  27.40500; 2.46000; 9.668799e-003;100.11830;20.00000;1.15372;1
  27.40800; 2.46500; 9.809211e-003;100.11830;20.00000;1.15372;1
  27.40500; 2.47000; 9.829277e-003;100.11830;20.00000;1.15372;1
  27.41400; 2.47500; 9.789141e-003;100.11830;20.00000;1.15372;1
  27.41300; 2.48000; 9.849322e-003;100.11830;20.00000;1.15372;1
  27.40900; 2.48500; 9.889448e-003;100.11830;20.00000;1.15372;1
  27.42600; 2.49000; 9.889416e-003;100.11830;20.00000;1.15372;1
  27.43100; 2.49500; 1.000976e-002;100.11830;20.00000;1.15372;1
  27.42500; 2.50000; 1.002984e-002;100.12134;20.00000;1.15372;1
  27.43800; 2.50500; 1.002981e-002;100.12134;20.00000;1.15372;1
  27.45200; 2.51000; 9.989662e-003;100.12134;20.00000;1.15373;1
  27.42900; 2.51500; 9.969648e-003;100.12134;20.00000;1.15372;1
  27.43500; 2.52000; 9.949576e-003;100.11830;20.00000;1.15372;1
  27.45500; 2.52500; 9.929478e-003;100.11830;20.00000;1.15373;1
  27.45300; 2.53000; 9.909422e-003;100.11830;20.00000;1.15373;1
  27.47200; 2.53500; 9.989622e-003;100.11830;20.00000;1.15373;1
  27.46700; 2.54000; 1.013005e-002;100.11830;20.00000;1.15373;1
  27.47600; 2.54500; 1.013003e-002;100.11830;20.00000;1.15373;1
  27.48400; 2.55000; 1.015007e-002;100.12134;20.00000;1.15373;1
  27.48900; 2.55500; 1.021024e-002;100.12134;20.00000;1.15373;1
  27.48400; 2.56000; 1.019019e-002;100.12134;20.00000;1.15373;1
  27.48400; 2.56500; 1.013002e-002;100.12134;20.00000;1.15373;1
  27.48100; 2.57000; 1.006984e-002;100.12134;20.00000;1.15373;1
  27.49300; 2.57500; 1.002970e-002;100.12134;20.00000;1.15374;1
  27.52200; 2.58000; 1.002964e-002;100.12134;20.00000;1.15374;1
  27.49900; 2.58500; 1.004975e-002;100.12134;20.00000;1.15374;1
  27.51600; 2.59000; 1.006977e-002;100.12134;20.00000;1.15374;1
  27.50400; 2.59500; 1.006980e-002;100.12134;20.00000;1.15374;1
  27.51100; 2.60000; 1.006978e-002;100.12134;20.00000;1.15374;1
  27.51400; 2.60500; 1.008984e-002;100.12134;20.00000;1.15374;1
  27.52600; 2.61000; 1.006975e-002;100.12437;20.00000;1.15374;1
  27.53300; 2.61500; 1.014998e-002;100.12437;20.00000;1.15374;1
  27.51500; 2.62000; 1.015001e-002;100.12437;20.00000;1.15374;1
  27.53400; 2.62500; 1.019009e-002;100.12437;20.00000;1.15374;1
  27.52600; 2.63000; 1.025029e-002;100.12437;20.00000;1.15374;1
  27.53000; 2.63500; 1.033051e-002;100.12437;20.00000;1.15374;1
  27.53900; 2.64000; 1.027032e-002;100.12437;20.00000;1.15375;1
  27.54500; 2.64500; 1.033048e-002;100.12134;20.00000;1.15375;1
  27.55700; 2.65000; 1.035052e-002;100.12134;20.00000;1.15375;1
  27.55300; 2.65500; 1.039064e-002;100.12134;20.00000;1.15375;1
  27.56700; 2.66000; 1.041068e-002;100.12134;20.00000;1.15375;1
  27.57400; 2.66500; 1.041066e-002;100.12134;20.00000;1.15375;1
  27.57500; 2.67000; 1.035048e-002;100.12134;20.00000;1.15375;1
  27.58700; 2.67500; 1.035046e-002;100.12134;20.00000;1.15376;1
  27.58900; 2.68000; 1.035045e-002;100.12134;20.00000;1.15376;1
  27.59100; 2.68500; 1.037051e-002;100.12134;20.00000;1.15376;1
  27.58400; 2.69000; 1.035046e-002;100.12134;20.00000;1.15376;1
  27.59700; 2.69500; 1.033038e-002;100.12134;20.00000;1.15376;1
  27.60100; 2.70000; 1.033037e-002;100.12437;20.00000;1.15376;1
  27.59200; 2.70500; 1.033039e-002;100.12437;20.00000;1.15376;1
  27.60900; 2.71000; 1.035041e-002;100.12437;20.00000;1.15376;1
  27.61300; 2.71500; 1.037046e-002;100.12437;20.00000;1.15376;1
  27.62300; 2.72000; 1.039050e-002;100.12437;20.00000;1.15376;1
  27.62400; 2.72500; 1.047074e-002;100.12437;20.00000;1.15377;1
  27.62800; 2.73000; 1.059108e-002;100.12437;20.00000;1.15377;1
  27.63200; 2.73500; 1.065125e-002;100.12437;20.00000;1.15377;1
  27.63300; 2.74000; 1.069136e-002;100.12437;20.00000;1.15377;1
  27.63800; 2.74500; 1.069135e-002;100.12437;20.00000;1.15377;1
  27.63200; 2.75000; 1.065125e-002;100.12437;20.00000;1.15377;1
  27.64900; 2.75500; 1.057098e-002;100.12437;20.00000;1.15377;1
  27.64400; 2.76000; 1.049075e-002;100.12437;20.00000;1.15377;1
  27.67300; 2.76500; 1.049069e-002;100.12437;20.00000;1.15378;1
  27.67500; 2.77000; 1.051075e-002;100.12437;20.00000;1.15378;1
  27.66500; 2.77500; 1.057094e-002;100.12437;20.00000;1.15377;1
  27.67100; 2.78000; 1.057093e-002;100.12740;20.00000;1.15378;1
  27.67600; 2.78500; 1.061104e-002;100.12740;20.00000;1.15378;1
  27.67700; 2.79000; 1.059098e-002;100.12740;20.00000;1.15378;1
  27.68400; 2.79500; 1.059096e-002;100.12740;20.00000;1.15378;1
  27.68600; 2.80000; 1.059096e-002;100.12740;20.00000;1.15378;1
  27.69900; 2.80500; 1.057087e-002;100.12740;20.00000;1.15378;1
  27.69300; 2.81000; 1.057089e-002;100.12740;20.00000;1.15378;1
  27.70000; 2.81500; 1.061099e-002;100.12740;20.00000;1.15378;1
  27.71700; 2.82000; 1.069119e-002;100.12740;20.00000;1.15379;1
  27.71500; 2.82500; 1.073131e-002;100.12740;20.00000;1.15379;1
  27.72200; 2.83000; 1.071123e-002;100.12740;20.00000;1.15379;1
  27.71700; 2.83500; 1.071124e-002;100.12740;20.00000;1.15379;1
  27.72300; 2.84000; 1.073129e-002;100.12740;20.00000;1.15379;1
  27.72800; 2.84500; 1.075134e-002;100.12740;20.00000;1.15379;1
  27.73000; 2.85000; 1.075133e-002;100.12740;20.00000;1.15379;1
  27.72600; 2.85500; 1.075134e-002;100.12740;20.00000;1.15379;1
  27.74600; 2.86000; 1.075130e-002;100.12740;20.00000;1.15379;1
  27.75500; 2.86500; 1.077134e-002;100.12740;20.00000;1.15379;1
  27.74100; 2.87000; 1.071119e-002;100.12740;20.00000;1.15379;1
  27.76100; 2.87500; 1.073121e-002;100.12740;20.00000;1.15380;1
  27.75300; 2.88000; 1.079140e-002;100.12740;20.00000;1.15379;1
  27.76400; 2.88500; 1.083150e-002;100.12740;20.00000;1.15380;1
  27.76300; 2.89000; 1.081144e-002;100.12740;20.00000;1.15380;1
  27.77200; 2.89500; 1.083148e-002;100.12740;20.00000;1.15380;1
  27.76800; 2.90000; 1.087160e-002;100.12740;20.00000;1.15380;1
  27.77300; 2.90500; 1.087159e-002;100.12740;20.00000;1.15380;1
  27.77800; 2.91000; 1.091170e-002;100.12740;20.00000;1.15380;1
  27.78200; 2.91500; 1.095181e-002;100.12740;20.00000;1.15380;1
  27.78800; 2.92000; 1.095179e-002;100.13044;20.00000;1.15380;1
  27.79400; 2.92500; 1.099190e-002;100.13044;20.00000;1.15380;1
  27.78700; 2.93000; 1.101197e-002;100.13044;20.00000;1.15380;1
  27.79900; 2.93500; 1.103200e-002;100.13044;20.00000;1.15380;1
  27.81000; 2.94000; 1.105204e-002;100.13044;20.00000;1.15381;1
  27.81100; 2.94500; 1.103198e-002;100.13044;20.00000;1.15381;1
  27.81100; 2.95000; 1.097180e-002;100.13044;20.00000;1.15381;1
  27.82500; 2.95500; 1.095171e-002;100.13044;20.00000;1.15381;1
  27.81700; 2.96000; 1.087150e-002;100.12740;20.00000;1.15381;1
  27.81600; 2.96500; 1.089156e-002;100.12740;20.00000;1.15381;1
  27.83100; 2.97000; 1.093164e-002;100.12740;20.00000;1.15381;1
  27.82300; 2.97500; 1.097178e-002;100.12740;20.00000;1.15381;1
  27.82600; 2.98000; 1.103194e-002;100.12740;20.00000;1.15381;1
  27.83200; 2.98500; 1.105199e-002;100.12740;20.00000;1.15381;1
  27.83700; 2.99000; 1.105198e-002;100.12740;20.00000;1.15381;1
  27.83800; 2.99500; 1.105198e-002;100.12740;20.00000;1.15381;1
  27.83400; 3.00000; 1.105198e-002;100.12740;20.00000;1.15381;1
  27.85000; 3.00500; 1.099178e-002;100.12740;20.00000;1.15382;1
  27.84800; 3.01000; 1.105195e-002;100.12740;20.00000;1.15382;1
  27.85800; 3.01500; 1.111211e-002;100.12740;20.00000;1.15382;1
  27.85800; 3.02000; 1.113216e-002;100.12740;20.00000;1.15382;1
  27.87600; 3.02500; 1.113213e-002;100.12740;20.00000;1.15382;1
  27.88400; 3.03000; 1.111205e-002;100.12740;20.00000;1.15382;1
  27.87000; 3.03500; 1.107196e-002;100.12740;20.00000;1.15382;1
  27.88700; 3.04000; 1.101175e-002;100.12740;20.00000;1.15382;1
  27.89400; 3.04500; 1.099168e-002;100.12740;20.00000;1.15383;1
  27.90200; 3.05000; 1.097161e-002;100.12740;20.00000;1.15383;1
  27.90000; 3.05500; 1.097161e-002;100.12740;20.00000;1.15383;1
  27.90900; 3.06000; 1.095153e-002;100.12437;20.00000;1.15383;1
  27.91100; 3.06500; 1.099164e-002;100.12437;20.00000;1.15383;1
  27.91100; 3.07000; 1.109193e-002;100.12437;20.00000;1.15383;1
  27.91500; 3.07500; 1.119221e-002;100.12437;20.00000;1.15383;1
  27.92100; 3.08000; 1.117214e-002;100.12437;20.00000;1.15383;1
  27.93100; 3.08500; 1.123229e-002;100.12437;20.00000;1.15383;1
  27.92100; 3.09000; 1.123231e-002;100.12437;20.00000;1.15383;1
  27.93400; 3.09500; 1.129246e-002;100.12437;20.00000;1.15384;1
  27.93800; 3.10000; 1.127239e-002;100.12437;20.00000;1.15384;1
  27.95900; 3.10500; 1.123223e-002;100.12437;20.00000;1.15384;1
  27.96200; 3.11000; 1.123222e-002;100.12437;20.00000;1.15384;1
  27.96500; 3.11500; 1.119210e-002;100.12437;20.00000;1.15384;1
  27.95700; 3.12000; 1.119212e-002;100.12437;20.00000;1.15384;1
  27.96200; 3.12500; 1.125228e-002;100.12437;20.00000;1.15384;1
  27.98000; 3.13000; 1.127230e-002;100.12437;20.00000;1.15385;1
  27.97500; 3.13500; 1.125225e-002;100.12437;20.00000;1.15384;1
  27.98800; 3.14000; 1.123217e-002;100.12437;20.00000;1.15385;1
  27.98300; 3.14500; 1.123218e-002;100.12437;20.00000;1.15385;1
  27.98600; 3.15000; 1.123217e-002;100.12437;20.00000;1.15385;1
  27.98500; 3.15500; 1.129234e-002;100.12437;20.00000;1.15385;1
  28.01100; 3.16000; 1.129229e-002;100.12437;20.00000;1.15385;1
  28.00900; 3.16500; 1.127224e-002;100.12437;20.00000;1.15385;1
  28.00000; 3.17000; 1.121208e-002;100.12437;20.00000;1.15385;1
  28.00300; 3.17500; 1.119202e-002;100.12437;20.00000;1.15385;1
  28.00400; 3.18000; 1.113184e-002;100.12437;20.00000;1.15385;1
  28.01400; 3.18500; 1.113182e-002;100.12437;20.00000;1.15385;1
  28.00800; 3.19000; 1.111178e-002;100.12437;20.00000;1.15385;1
  28.03000; 3.19500; 1.113179e-002;100.12437;20.00000;1.15386;1
  28.02000; 3.20000; 1.113181e-002;100.12437;20.00000;1.15386;1
  28.02600; 3.20500; 1.113180e-002;100.12437;20.00000;1.15386;1
  28.03200; 3.21000; 1.117190e-002;100.13044;20.00000;1.15386;1
  28.04500; 3.21500; 1.119193e-002;100.13044;20.00000;1.15386;1
  28.02700; 3.22000; 1.117191e-002;100.13044;20.00000;1.15386;1
  28.04100; 3.22500; 1.113176e-002;100.13044;20.00000;1.15386;1
  28.02400; 3.23000; 1.109169e-002;100.13044;20.00000;1.15386;1
  28.04800; 3.23500; 1.107158e-002;100.13044;20.00000;1.15386;1
  28.06400; 3.24000; 1.107154e-002;100.13044;20.00000;1.15387;1
  28.04800; 3.24500; 1.107158e-002;100.13044;20.00000;1.15386;1
  28.06000; 3.25000; 1.115178e-002;100.13044;20.00000;1.15386;1
  28.05100; 3.25500; 1.119191e-002;100.13044;20.00000;1.15386;1
  28.05800; 3.26000; 1.115178e-002;100.13044;20.00000;1.15386;1
  28.06900; 3.26500; 1.111165e-002;100.13044;20.00000;1.15387;1
  28.06700; 3.27000; 1.111165e-002;100.12740;20.00000;1.15387;1
  28.08000; 3.27500; 1.121191e-002;100.12740;20.00000;1.15387;1
  28.08000; 3.28000; 1.123196e-002;100.12740;20.00000;1.15387;1
  28.08500; 3.28500; 1.111161e-002;100.12740;20.00000;1.15387;1
  28.09300; 3.29000; 1.105142e-002;100.12740;20.00000;1.15387;1
  28.10000; 3.29500; 1.103135e-002;100.12740;20.00000;1.15387;1
  28.10200; 3.30000; 1.105140e-002;100.12740;20.00000;1.15387;1
  28.10900; 3.30500; 1.099122e-002;100.12740;20.00000;1.15388;1
  28.10600; 3.31000; 1.101128e-002;100.12740;20.00000;1.15387;1
  28.11700; 3.31500; 1.097114e-002;100.12740;20.00000;1.15388;1
  28.10400; 3.32000; 1.097117e-002;100.12740;20.00000;1.15387;1
  28.10900; 3.32500; 1.097116e-002;100.12740;20.00000;1.15388;1
  28.11800; 3.33000; 1.101125e-002;100.12740;20.00000;1.15388;1
  28.13200; 3.33500; 1.103128e-002;100.12740;20.00000;1.15388;1
  28.13800; 3.34000; 1.107138e-002;100.12740;20.00000;1.15388;1
  28.14100; 3.34500; 1.107137e-002;100.12740;20.00000;1.15388;1
  28.14400; 3.35000; 1.109142e-002;100.12740;20.00000;1.15388;1
  28.14300; 3.35500; 1.111148e-002;100.12740;20.00000;1.15388;1
  28.14100; 3.36000; 1.101120e-002;100.12740;20.00000;1.15388;1
  28.15000; 3.36500; 1.093096e-002;100.12740;20.00000;1.15388;1
  28.15600; 3.37000; 1.095100e-002;100.12740;20.00000;1.15389;1
  28.15900; 3.37500; 1.111145e-002;100.12740;20.00000;1.15389;1
  28.17100; 3.38000; 1.123176e-002;100.12740;20.00000;1.15389;1
  28.17800; 3.38500; 1.127186e-002;100.12740;20.00000;1.15389;1
  28.17300; 3.39000; 1.127187e-002;100.12740;20.00000;1.15389;1
  28.16700; 3.39500; 1.117160e-002;100.12740;20.00000;1.15389;1
  28.18300; 3.40000; 1.109134e-002;100.12740;20.00000;1.15389;1
  28.19300; 3.40500; 1.099104e-002;100.12740;20.00000;1.15389;1
  28.18900; 3.41000; 1.087070e-002;100.12740;20.00000;1.15389;1
  28.18800; 3.41500; 1.085065e-002;100.12740;20.00000;1.15389;1
  28.20800; 3.42000; 1.083055e-002;100.12740;20.00000;1.15390;1
  28.19100; 3.42500; 1.087070e-002;100.12740;20.00000;1.15389;1
  28.20000; 3.43000; 1.095091e-002;100.12740;20.00000;1.15390;1
  28.21400; 3.43500; 1.109127e-002;100.12740;20.00000;1.15390;1
  28.21200; 3.44000; 1.113139e-002;100.12740;20.00000;1.15390;1
  28.21100; 3.44500; 1.105117e-002;100.12740;20.00000;1.15390;1
  28.24300; 3.45000; 1.099093e-002;100.12740;20.00000;1.15391;1
  28.22400; 3.45500; 1.099097e-002;100.12740;20.00000;1.15390;1
  28.23200; 3.46000; 1.089067e-002;100.12740;20.00000;1.15390;1
  28.22400; 3.46500; 1.103108e-002;100.12740;20.00000;1.15390;1
  28.25200; 3.47000; 1.105108e-002;100.12740;20.00000;1.15391;1
  28.24300; 3.47500; 1.111127e-002;100.13347;20.00000;1.15391;1
